2016-03-19 01:10:16,939;"""
2016-03-19 01:12:27,306;client_power_manager
2016-03-19 01:12:33,024;api_client
2016-03-19 01:12:35,434;client_power_manager
2016-03-19 01:12:41,461;i
2016-03-19 01:12:41,858;pi
2016-03-19 01:12:45,035;client_api
2016-03-19 01:12:46,485;api_client
2016-03-19 01:12:50,851;client_api_dbus
2016-03-19 01:12:51,723;client_api
2016-03-19 01:14:28,202;status
2016-03-19 01:14:28,353;status
2016-03-19 01:14:32,731;module
2016-03-19 01:14:37,398;status
2016-03-19 01:15:10,138;module
2016-03-19 01:15:12,101;print()
2016-03-19 01:15:16,072;power_status_changed
2016-03-19 01:15:16,382;power_status_change
2016-03-19 01:15:16,562;power_status_chang
2016-03-19 01:15:16,713;power_status_chan
2016-03-19 01:15:16,876;power_status_cha
2016-03-19 01:15:18,773;s
2016-03-19 01:15:18,901;st
2016-03-19 01:15:19,007;sta
2016-03-19 01:15:19,146;stat
2016-03-19 01:15:19,276;statu
2016-03-19 01:15:19,525;status
2016-03-19 01:15:28,474;
2016-03-19 01:15:31,152;power_manager_module
2016-03-19 01:15:51,299;power_manager_module
2016-03-19 01:15:51,523;power_manager_module
2016-03-19 01:15:54,502;power_status_changed
2016-03-19 01:15:59,703;power_manager_module
2016-03-19 01:16:01,295;on_status_changed
2016-03-19 01:16:07,797;power_manager_module
2016-03-19 01:16:07,972;.power_manager_module
2016-03-19 01:16:08,168;power_manager_module
2016-03-19 01:16:19,419;,
2016-03-19 01:16:19,561;, event
2016-03-19 01:16:19,704;, event,
2016-03-19 01:16:19,901;, event, dispatcher
2016-03-19 01:16:25,358;event
2016-03-19 01:16:31,224;.
2016-03-19 01:16:31,693;console.
2016-03-19 01:16:47,378;0
2016-03-19 01:16:47,625;, 0
2016-03-19 01:16:48,754;,
2016-03-19 01:16:48,982;, 1
2016-03-19 01:19:17,556;} ]
2016-03-19 01:19:32,275;calls:
2016-03-19 01:19:37,878;set_ok
2016-03-19 01:19:44,238;resfresh
2016-03-19 01:19:49,391;false
2016-03-19 01:21:07,656;
2016-03-19 01:21:07,759;def resfresh(self):
2016-03-19 01:21:14,223;on_status_changed
2016-03-19 01:21:16,541;resfresh
2016-03-19 01:21:48,269;on_status_changed
2016-03-19 01:21:58,745;on_status_changed
2016-03-19 01:22:20,544;calls:
2016-03-19 01:22:45,215;on_status_changed
2016-03-19 01:22:54,494;self.__pligins = []
2016-03-19 01:23:01,596;# self.__pligins = []
2016-03-19 01:23:09,650;manager
2016-03-19 01:24:08,958;manager
2016-03-19 01:24:32,331;event
2016-03-19 01:24:33,579;'
2016-03-19 01:24:33,755;on_status_changed'
2016-03-19 01:24:33,919;'on_status_changed'
2016-03-19 01:24:46,840;statuses
2016-03-19 01:24:50,588;module
2016-03-19 01:24:58,031;self
2016-03-19 01:24:59,186;manager
2016-03-19 01:25:00,834;self
2016-03-19 01:25:10,775;dispatcher
2016-03-19 01:25:13,041;self
2016-03-19 01:25:13,187;self.
2016-03-19 01:25:13,297;self._dispatcher
2016-03-19 01:25:14,897;_dispatcher
2016-03-19 01:25:15,050;._dispatcher
2016-03-19 01:25:15,417;self._dispatcher
2016-03-19 01:25:34,983;event
2016-03-19 01:25:36,586;data
2016-03-19 01:25:59,687;data
2016-03-19 01:26:01,753;)
2016-03-19 01:26:07,307;pass
2016-03-19 01:26:07,317;)

        pass
2016-03-19 01:26:16,654;power_manager_module
2016-03-19 01:26:18,511;on_status_changed
2016-03-19 01:26:58,989;
2016-03-19 01:27:00,032;self.__pligins = []
2016-03-19 01:27:03,048;pligins
2016-03-19 01:27:03,241;pligins
2016-03-19 01:27:06,890;self
2016-03-19 01:27:06,987;self.
2016-03-19 01:27:07,186;self._modules
2016-03-19 01:27:08,487;self._modules
2016-03-19 01:28:04,973;widget
2016-03-19 01:28:15,083;,
2016-03-19 01:28:15,389;, label
2016-03-19 01:28:16,754;label
2016-03-19 01:28:23,663;on_shutdown
2016-03-19 01:28:26,009;__shutdown
2016-03-19 01:28:26,074;.__shutdown
2016-03-19 01:28:26,450;self.__shutdown
2016-03-19 01:28:38,866;t
2016-03-19 01:28:39,009;)
        return element
2016-03-19 01:28:47,059;def
2016-03-19 01:28:47,663;menu_shutdown
2016-03-19 01:29:01,317;menu
2016-03-19 01:29:01,321;menu.
2016-03-19 01:29:01,422;menu.append
2016-03-19 01:29:19,947;
2016-03-19 01:29:20,070;plugin.menu(menu)
2016-03-19 01:29:27,161;)
2016-03-19 01:29:36,589;print(event.data)
2016-03-19 01:30:01,362;
2016-03-19 01:30:01,506;self.__pligins = []
2016-03-19 01:30:09,244;n self.__pligins
2016-03-19 01:30:14,353;pass
2016-03-19 01:30:40,459;_modules
2016-03-19 01:30:42,280;_modules
2016-03-19 01:30:42,432;._modules
2016-03-19 01:30:42,594;self._modules
2016-03-19 01:31:00,960;module
2016-03-19 01:31:11,435;_modules
2016-03-19 01:31:13,537;__module__
2016-03-19 01:31:21,835;_modules
2016-03-19 01:31:22,000;._modules
2016-03-19 01:31:22,152;self._modules
2016-03-19 01:31:27,477;module
2016-03-19 01:31:42,560;_modules
2016-03-19 01:31:42,720;._modules
2016-03-19 01:31:42,887;self._modules
2016-03-19 01:31:46,443;s
2016-03-19 01:31:46,664;se
2016-03-19 01:31:46,735;sel
2016-03-19 01:31:47,040;self
2016-03-19 01:31:47,415;self.
2016-03-19 01:31:47,785;self.p
2016-03-19 01:31:47,955;self.plugins
2016-03-19 01:31:48,338;self.plugins
2016-03-19 01:31:57,294;return element
2016-03-19 01:32:06,085;n
2016-03-19 01:32:06,361;wn
2016-03-19 01:32:06,642;own
2016-03-19 01:32:06,736;down
2016-03-19 01:32:06,744;tdown
2016-03-19 01:32:06,849;utdown
2016-03-19 01:32:07,001;hutdown
2016-03-19 01:32:07,380;shutdown
2016-03-19 01:32:13,850;name
2016-03-19 01:32:14,932;"
2016-03-19 01:32:15,157;"exit
2016-03-19 01:32:15,444;"exit"
2016-03-19 01:32:27,133;shutdown
2016-03-19 01:32:30,428;on_module_toggle
2016-03-19 01:32:34,995;on_module_toggle
2016-03-19 01:32:37,064;on_shutdown
2016-03-19 01:32:43,289;item
2016-03-19 01:32:50,356;menu_module
2016-03-19 01:32:55,458;menu
2016-03-19 01:32:58,076;plugin
2016-03-19 01:32:59,631;module
2016-03-19 01:33:00,890;menu
2016-03-19 01:33:02,405;plugin
2016-03-19 01:33:32,472;power_manager_module
2016-03-19 01:33:41,475;module
2016-03-19 01:33:41,675;module
2016-03-19 01:33:56,212;self
2016-03-19 01:33:56,361;self.
2016-03-19 01:33:56,573;self._modules
2016-03-19 01:33:58,789;self._modules.
2016-03-19 01:33:59,074;self._modules
2016-03-19 01:34:00,157;module
2016-03-19 01:34:10,495;)
2016-03-19 01:34:17,052;self.menu_module(module)
2016-03-19 01:34:17,206;self.menu_module(module
2016-03-19 01:34:17,477;self.menu_module(module)
2016-03-19 01:34:18,778;menu_shutdown
2016-03-19 01:34:18,949;.menu_shutdown
2016-03-19 01:34:19,122;self.menu_shutdown
2016-03-19 01:34:20,945;
2016-03-19 01:34:21,524;
2016-03-19 01:34:21,829;
2016-03-19 01:34:41,254;menuitem
2016-03-19 01:34:50,454;checkmenuitem
2016-03-19 01:34:51,962;checkmenuitem
2016-03-19 01:34:52,123;.checkmenuitem
2016-03-19 01:34:52,828;checkmenuitem
2016-03-19 01:34:55,787;menuitem
2016-03-19 01:35:00,220;gtk
2016-03-19 01:35:00,371;as gtk
2016-03-19 01:35:00,526;gtk as gtk
2016-03-19 01:35:00,765;as gtk
2016-03-19 01:35:01,092;as gtk
2016-03-19 01:35:01,672;gtk
2016-03-19 01:35:04,583;gtk
2016-03-19 01:35:07,352;gtk
2016-03-19 01:35:16,702;gtk
2016-03-19 01:35:32,949;item
2016-03-19 01:35:36,795;label
2016-03-19 01:35:37,136;.label
2016-03-19 01:35:40,992;print(self._modules)
2016-03-19 01:36:46,576;self
2016-03-19 01:36:46,728;self.
2016-03-19 01:36:46,850;self.status
2016-03-19 01:36:46,979;self.status[
2016-03-19 01:36:47,165;self.status[status
2016-03-19 01:36:48,608;self.status[status]
2016-03-19 01:37:24,238;false
2016-03-19 01:37:25,972;set_active
2016-03-19 01:38:51,287;manager
2016-03-19 01:39:34,495;client
2016-03-19 01:39:37,284;interface
2016-03-19 01:39:37,298;.interface
2016-03-19 01:39:37,658;dbus.interface
2016-03-19 01:39:49,623;powermanagermodule
2016-03-19 01:39:58,969;module
2016-03-19 01:40:03,802;statuses
2016-03-19 01:40:03,959;.statuses
2016-03-19 01:40:04,100;self.statuses
2016-03-19 01:40:08,997;module
2016-03-19 01:40:09,214;module
2016-03-19 01:40:17,990;module_power_manager
2016-03-19 01:40:19,735;module
2016-03-19 01:40:20,665;
2016-03-19 01:40:21,483;
2016-03-19 01:40:21,814;
2016-03-19 01:40:36,796;[abs()]
2016-03-19 01:40:36,913;[abs()]
        [abs()]
2016-03-19 01:41:02,442;pass
2016-03-19 01:41:03,678;@property
2016-03-19 01:41:09,958;status
2016-03-19 01:41:12,442;name
2016-03-19 01:41:14,559;name
2016-03-19 01:41:35,050;powermanagermodule
2016-03-19 01:41:49,062;module
2016-03-19 01:41:59,815;on_power_manager_module
2016-03-19 01:42:02,710;power_manager_module
2016-03-19 01:42:17,932;name
2016-03-19 01:42:20,274;module
2016-03-19 01:42:21,621;name
2016-03-19 01:43:49,671;
2016-03-19 01:43:49,834;
2016-03-19 01:43:49,980;return element
2016-03-19 01:44:49,131;s
2016-03-19 01:44:56,609;is
2016-03-19 01:44:56,665;is object
2016-03-19 01:44:56,960;is objec
2016-03-19 01:44:58,258;is
2016-03-19 01:45:33,372;array
2016-03-19 01:45:33,450;in array
2016-03-19 01:45:33,633;object in array
2016-03-19 01:45:33,810;check object in array
2016-03-19 01:45:36,521;cmpare
2016-03-19 01:45:44,810;def __eq__(self, other):
2016-03-19 01:45:45,177;):
2016-03-19 01:45:45,377;def __eq__(self, other):
2016-03-19 01:46:04,814;other
2016-03-19 01:46:12,699;name
2016-03-19 01:46:14,040;_name
2016-03-19 01:47:12,902;')
2016-03-19 01:47:13,095;foo = container.get('foo')
2016-03-19 01:47:27,571;container
2016-03-19 01:47:34,255;client_api_dbus
2016-03-19 01:47:36,573;foo
2016-03-19 01:47:41,278;foo
2016-03-19 01:47:42,590;foo
2016-03-19 01:47:42,745;foo =
2016-03-19 01:47:50,707;refresh
2016-03-19 01:47:53,615;.refresh()
2016-03-19 01:48:00,990;on_status_changed
2016-03-19 01:49:50,525;client
2016-03-19 01:50:08,699;n
2016-03-19 01:50:08,974;on
2016-03-19 01:50:09,066;.on
2016-03-19 01:50:09,432;t.on
2016-03-19 01:50:17,666;client.on_status_changed()
2016-03-19 01:50:18,746;client
2016-03-19 01:50:18,882;client =
2016-03-19 01:50:22,077;)
2016-03-19 01:50:24,442;container
2016-03-19 01:50:24,584;container =
2016-03-19 01:50:43,787;:
2016-03-19 01:50:44,366;manager
2016-03-19 01:52:42,544;self
2016-03-19 01:52:42,649;self.
2016-03-19 01:52:42,787;self._modules
2016-03-19 01:52:56,362;module
2016-03-19 01:53:05,327;existed
2016-03-19 01:53:05,389;existed
2016-03-19 01:53:12,208;module
2016-03-19 01:53:28,641;@property
2016-03-19 01:53:39,159;property
2016-03-19 01:53:40,666;status
2016-03-19 01:53:41,389;property
2016-03-19 01:53:41,964;roperty
2016-03-19 01:53:42,065;property
2016-03-19 01:53:50,169;value
2016-03-19 01:53:54,040;pass
2016-03-19 01:53:57,930;status
2016-03-19 01:54:02,591;status
2016-03-19 01:54:05,132;
2016-03-19 01:54:05,276;
2016-03-19 01:54:05,429;
2016-03-19 01:54:05,547;
2016-03-19 01:54:25,239;existed
2016-03-19 01:54:36,870;status
2016-03-19 01:54:37,024;.status
2016-03-19 01:54:38,319;module.status
2016-03-19 01:54:41,913;status
2016-03-19 01:54:42,072;.status
2016-03-19 01:54:42,227;existed.status
2016-03-19 01:55:34,567;on_status_changed
2016-03-19 01:55:37,157;on_status_changed
2016-03-19 01:55:49,571;on_status_changed
2016-03-19 01:55:52,343;power_manager_module
2016-03-19 01:55:55,403;power_manager_module
2016-03-19 01:55:56,777;on_power_manager_module
2016-03-19 01:55:58,624;on_power_manager_module
2016-03-19 01:56:03,329;name
2016-03-19 01:56:10,601;status
2016-03-19 01:56:10,766;.status
2016-03-19 01:56:10,911;existed.status
2016-03-19 01:56:11,053;, existed.status
2016-03-19 01:56:11,202;status, existed.status
2016-03-19 01:56:11,380;.status, existed.status
2016-03-19 01:56:12,841;_modules
2016-03-19 01:56:13,012;._modules
2016-03-19 01:56:13,201;self._modules
2016-03-19 01:56:17,316;module
2016-03-19 01:56:18,991;existed
2016-03-19 01:56:20,675;module
2016-03-19 01:56:20,766;module.
2016-03-19 01:56:20,930;module.status
2016-03-19 01:56:21,182;module.status,
2016-03-19 01:56:21,866;existed
2016-03-19 01:57:13,424;is
2016-03-19 01:58:13,370;not
2016-03-19 01:58:16,007;else:
2016-03-19 01:58:30,446;pass
2016-03-19 01:59:44,998;print(item)
2016-03-19 02:01:16,532;item
2016-03-19 02:02:30,579;
2016-03-19 02:02:31,979;
2016-03-19 02:02:32,101;
2016-03-19 02:02:32,239;def on_shutdown(item=none):
2016-03-19 02:02:46,097;def on_shutdown(item=none):
2016-03-19 02:03:12,737;on_shutdown
2016-03-19 02:03:15,663;on_shutdown
2016-03-19 02:03:56,387;pass
2016-03-19 02:03:57,384;print(item)
2016-03-19 02:04:15,870;item
2016-03-19 02:04:29,111;name = item.get_label()
2016-03-19 02:04:29,335;name = item.get_label()
2016-03-19 02:04:37,110;name
2016-03-19 02:05:15,971;name
2016-03-19 02:05:16,204;name
2016-03-19 02:05:19,402;existed
2016-03-19 02:05:21,593;modue
2016-03-19 02:05:23,405;e
2016-03-19 02:05:23,778;module
2016-03-19 02:05:25,292;existed
2016-03-19 02:05:26,110;e
2016-03-19 02:05:26,620;existed
2016-03-19 02:05:26,819;existed ==
2016-03-19 02:05:27,044;existed
2016-03-19 02:05:27,381;existed
2016-03-19 02:05:28,292;module
2016-03-19 02:05:34,864;name
2016-03-19 02:05:36,694;module
2016-03-19 02:05:41,155;module
2016-03-19 02:05:43,113;module_power_manager
2016-03-19 02:05:43,269;(module_power_manager
2016-03-19 02:05:43,493;module_power_manager
2016-03-19 02:06:36,086;set_active
2016-03-19 02:06:47,420;status
2016-03-19 02:06:52,240;status
2016-03-19 02:06:52,493;status
2016-03-19 02:06:59,114;name
2016-03-19 02:07:10,634;name
2016-03-19 02:07:10,797;.name
2016-03-19 02:07:11,124;self.name
2016-03-19 02:07:11,936;return self.name
2016-03-19 02:07:12,125;return self.name
2016-03-19 02:07:12,341;return self.name
2016-03-19 02:08:22,488;dispatcher
2016-03-19 02:08:29,982;_dispatcher
2016-03-19 02:08:30,123;._dispatcher
2016-03-19 02:08:30,374;self._dispatcher
2016-03-19 02:08:31,093;dispatcher
2016-03-19 02:08:33,540;self
2016-03-19 02:08:33,687;self.
2016-03-19 02:08:48,517;pass
2016-03-19 02:09:14,696;print(name, status)
2016-03-19 02:09:19,984;print(name, status)
2016-03-19 02:09:30,384;status
2016-03-19 02:09:32,337;print(name, )
2016-03-19 02:10:17,887;power_manager_module
2016-03-19 02:10:20,101;power_manager_module
2016-03-19 02:10:30,509;module_powersafe
2016-03-19 02:10:34,248;module_powersafe
2016-03-19 02:10:41,886;module_
2016-03-19 02:10:45,558;module_
2016-03-19 02:10:48,772;powersafe_module
2016-03-19 02:10:49,140;owersafe_module
2016-03-19 02:10:49,431;wersafe_module
2016-03-19 02:10:49,584;ersafe_module
2016-03-19 02:10:49,706;rsafe_module
2016-03-19 02:10:49,836;safe_module
2016-03-19 02:10:49,975;afe_module
2016-03-19 02:10:50,107;fe_module
2016-03-19 02:10:50,240;e_module
2016-03-19 02:10:50,362;_module
2016-03-19 02:10:50,485;module
2016-03-19 02:10:51,087;_module
2016-03-19 02:11:56,149;true
2016-03-19 02:12:39,932;event =
2016-03-19 02:12:41,997;event
2016-03-19 02:13:12,964;power_manager
2016-03-19 02:13:17,281;initialize_module
2016-03-19 02:13:25,747;power_manager_module
2016-03-19 02:13:26,961;on_initialize_module
2016-03-19 02:13:30,405;on_power_manager_module
2016-03-19 02:13:33,582;initialize_module
2016-03-19 02:13:58,869;_module
2016-03-19 02:14:00,708;initialize
2016-03-19 02:14:05,805;refresh_module
2016-03-19 02:14:09,832;initialize_module
2016-03-19 02:14:10,810;on_refresh_module
2016-03-19 02:14:13,985;on_initialize_module
2016-03-19 02:14:17,980;refresh_module
2016-03-19 02:14:27,393;power_manager_module
2016-03-19 02:15:13,602;on_refresh_module
2016-03-19 02:15:22,062;dispatcher
2016-03-19 02:15:23,343;_dispatcher
2016-03-19 02:15:23,484;._dispatcher
2016-03-19 02:15:23,687;self._dispatcher
2016-03-19 02:15:29,613;powersafe_module
2016-03-19 02:15:31,883;refresh_module
2016-03-19 02:15:38,161;perfomance_module
2016-03-19 02:15:40,295;powersafe_module
2016-03-19 02:15:44,291;powersafe_module
2016-03-19 02:15:46,360;refresh_module
2016-03-19 02:15:46,600;refresh_modul
2016-03-19 02:15:46,843;refresh_module
2016-03-19 02:15:47,544;,
2016-03-19 02:15:47,692;, 0
2016-03-19 02:15:50,164;perfomance_module
2016-03-19 02:15:51,855;refresh_module
2016-03-19 02:15:53,118;,
2016-03-19 02:15:53,251;, 0
2016-03-19 02:15:54,426;on_powersafe_module
2016-03-19 02:15:54,578;.on_powersafe_module
2016-03-19 02:15:54,821;on_powersafe_module
2016-03-19 02:16:13,914;on_perfomance_module
2016-03-19 02:16:15,158;on_powersafe_module
2016-03-19 02:16:19,417;on_powersafe_module
2016-03-19 02:16:25,393;on_perfomance_module
2016-03-19 02:16:26,746;on_powersafe_module
2016-03-19 02:17:58,779;self._modules = []
2016-03-19 02:17:58,998;self._modules = []
2016-03-19 02:18:11,043;_indicator
2016-03-19 02:18:13,166;__indicator
2016-03-19 02:18:13,880;__indicator
2016-03-19 02:18:14,587;__indicator
2016-03-19 02:18:19,471;__indicator
2016-03-19 02:21:54,466;power
2016-03-19 02:22:37,393;performance
2016-03-19 02:22:41,487;pwoer
2016-03-19 02:22:50,604;symbol
2016-03-19 02:22:50,702;power symbol
2016-03-19 02:23:01,933;symbol
2016-03-19 02:23:02,317;symbol
2016-03-19 02:23:08,203;utf8
2016-03-19 02:23:26,359;optimizing
2016-03-19 02:23:49,632;262f
2016-03-19 02:23:54,472;u2715
2016-03-19 02:24:08,171;"
2016-03-19 02:24:08,294;u0001f4ce"
2016-03-19 02:24:08,460;\u0001f4ce"
2016-03-19 02:24:08,874;"\u0001f4ce"
2016-03-19 02:24:09,055;u"\u0001f4ce"
2016-03-19 02:24:11,503;"
2016-03-19 02:24:11,675;f"
2016-03-19 02:24:11,849;262f"
2016-03-19 02:24:12,057;\262f"
2016-03-19 02:24:12,361;"\262f"
2016-03-19 02:24:17,221;262f
2016-03-19 02:24:21,515;u0001f4ce
2016-03-19 02:24:39,721;☯
2016-03-19 02:24:40,230;☯
2016-03-19 02:24:46,130;optimisation
2016-03-19 02:25:08,836;unicode
2016-03-19 02:25:47,592;utf8
2016-03-19 02:25:49,309;symbol
2016-03-19 02:26:21,237;equilibrium
2016-03-19 02:26:23,884;symbol
2016-03-19 02:26:55,146;equilibrium
2016-03-19 02:27:41,092;equilibrium
2016-03-19 02:27:47,680;balance
2016-03-19 02:28:01,702;home symbol
2016-03-19 02:28:05,154;home
2016-03-19 02:29:16,593;list
2016-03-19 02:29:16,779;symbol list
2016-03-19 02:29:34,936;u"\u2301"
2016-03-19 02:29:43,301;u
2016-03-19 02:29:43,434;u"
2016-03-19 02:29:43,576;u"\
2016-03-19 02:29:43,739;u"\262
2016-03-19 02:29:43,936;u"\262f
2016-03-19 02:29:44,120;u"\262f"
2016-03-19 02:31:20,774;u"\u26a1"
2016-03-19 02:31:23,834;"
2016-03-19 02:31:23,979;u2301"
2016-03-19 02:31:24,126;\u2301"
2016-03-19 02:31:24,450;"\u2301"
2016-03-19 02:31:24,630;u"\u2301"
2016-03-19 02:32:31,179;u0001f4a1
2016-03-19 02:32:31,371;u"\u0001f4a1"
2016-03-19 02:32:38,765;u
2016-03-19 02:32:38,903;u"
2016-03-19 02:32:39,023;u"\
2016-03-19 02:32:39,210;u"\u26a1
2016-03-19 02:32:39,391;u"\u26a1"
2016-03-19 02:42:10,148;now
2016-03-19 02:42:11,293;power
2016-03-19 02:43:54,442;status
2016-03-19 02:44:10,425;voltage_now
2016-03-19 02:44:18,406;status
2016-03-19 02:44:26,751;capacity_level
2016-03-19 02:45:16,082;10139000
2016-03-19 02:45:26,196;12290000
2016-03-19 02:45:32,046;1000000000000
2016-03-19 02:46:28,776;consumption
2016-03-19 02:46:30,840;current
2016-03-19 02:46:31,180;get current
2016-03-19 02:47:20,148;809115000
2016-03-19 02:48:19,585;10252000
2016-03-19 02:50:07,416;indicatorpowermanager
2016-03-19 02:50:12,679;indicatorpowermanager
2016-03-19 02:50:12,952;ndicatorpowermanager
2016-03-19 02:50:13,084;dicatorpowermanager
2016-03-19 02:50:13,232;icatorpowermanager
2016-03-19 02:50:13,356;catorpowermanager
2016-03-19 02:50:13,482;atorpowermanager
2016-03-19 02:50:13,622;torpowermanager
2016-03-19 02:50:13,757;orpowermanager
2016-03-19 02:50:13,881;rpowermanager
2016-03-19 02:50:14,014;powermanager
2016-03-19 02:50:31,428;#
2016-03-19 02:50:44,373;file
2016-03-19 02:50:50,762;)
2016-03-19 02:50:50,905;()
2016-03-19 02:50:51,149;readall()
2016-03-19 02:50:51,215;.readall()
2016-03-19 02:50:51,567;file.readall()
2016-03-19 02:50:56,292;indicatorlabel
2016-03-19 02:51:09,125;_name
2016-03-19 02:51:09,276;._name
2016-03-19 02:51:09,408;self._name
2016-03-19 02:51:15,424;)
2016-03-19 02:51:15,570;()
2016-03-19 02:51:15,731;readall()
2016-03-19 02:51:15,903;.readall()
2016-03-19 02:51:16,230;file.readall()
2016-03-19 02:51:17,986;print()
2016-03-19 02:51:22,642;)
2016-03-19 02:51:22,791;()
2016-03-19 02:51:22,962;readall()
2016-03-19 02:51:23,136;.readall()
2016-03-19 02:51:23,478;file.readall()
2016-03-19 02:51:33,135;1000000
2016-03-19 02:51:33,280;/ 1000000
2016-03-19 02:51:33,421;)) / 1000000
2016-03-19 02:51:33,563;()) / 1000000
2016-03-19 02:51:33,708;readall()) / 1000000
2016-03-19 02:51:33,832;.readall()) / 1000000
2016-03-19 02:51:33,979;file.readall()) / 1000000
2016-03-19 02:51:34,124;(file.readall()) / 1000000
2016-03-19 02:51:34,461;int(file.readall()) / 1000000
2016-03-19 02:52:07,964;
2016-03-19 02:52:11,587;indicatorlabel
2016-03-19 02:52:25,679;_name
2016-03-19 02:52:25,833;._name
2016-03-19 02:52:26,145;self._name
2016-03-19 02:52:32,637;_name
2016-03-19 02:52:32,822;name
2016-03-19 02:52:34,272;_label
2016-03-19 02:52:36,172;_name
2016-03-19 02:52:45,332;readall
2016-03-19 02:53:08,264;int
2016-03-19 02:53:58,413;content
2016-03-19 02:53:58,471;file content
2016-03-19 02:53:58,648;get file content
2016-03-19 02:55:37,746;self._label.name)
2016-03-19 02:55:37,990;self._label.name)
2016-03-19 02:55:38,138;self._label.name
2016-03-19 02:55:40,412;print()
2016-03-19 02:55:40,577;print()
2016-03-19 02:55:45,559;"
2016-03-19 02:55:45,703;u26a1"
2016-03-19 02:55:45,859;\u26a1"
2016-03-19 02:55:46,038;"\u26a1"
2016-03-19 02:55:46,367;u"\u26a1"
2016-03-19 02:56:09,520;timeout
2016-03-19 02:56:27,910;()
2016-03-19 02:56:43,788;threading
2016-03-19 02:56:43,797;import threading
2016-03-19 02:56:45,911;import threading
import time
2016-03-19 02:57:14,791;on_label_update
2016-03-19 02:57:14,937;.on_label_update
2016-03-19 02:57:15,205;on_label_update
2016-03-19 02:57:23,381;update
2016-03-19 02:57:25,555;on_refres_label
2016-03-19 02:57:25,730;.on_refres_label
2016-03-19 02:57:25,944;on_refres_label
2016-03-19 02:58:04,987;)
2016-03-19 02:58:05,124;()
2016-03-19 02:58:05,274;indicatorlabel()
2016-03-19 02:58:05,450;= indicatorlabel()
2016-03-19 02:58:05,667;indicatorlabel()
2016-03-19 02:58:08,120;self._label =
2016-03-19 02:58:11,394;name
2016-03-19 02:58:11,547;.name
2016-03-19 02:58:11,702;_label.name
2016-03-19 02:58:11,862;._label.name
2016-03-19 02:58:12,789;self._label.name
2016-03-19 02:58:17,002;,
2016-03-19 02:58:17,140;, "
2016-03-19 02:58:17,277;, "indicator
2016-03-19 02:58:17,414;, "indicator power
2016-03-19 02:58:17,547;, "indicator power manager
2016-03-19 02:58:17,683;, "indicator power manager"
2016-03-19 02:58:29,177;set_label
2016-03-19 02:58:35,948;
2016-03-19 02:58:45,590;60
2016-03-19 02:59:00,204;,
2016-03-19 02:59:08,419;r
2016-03-19 02:59:08,429;re
2016-03-19 02:59:08,439;ref
2016-03-19 02:59:08,618;refr
2016-03-19 02:59:08,745;refre
2016-03-19 02:59:09,815;refres
2016-03-19 02:59:12,165;on_refresh_label
2016-03-19 02:59:16,170;on_refres_label
2016-03-19 03:00:07,306;on_refresh_label
2016-03-19 03:00:11,280;on_refresh_module
2016-03-19 03:00:14,553;,
2016-03-19 03:00:14,721;, 0
2016-03-19 03:00:16,006;,
2016-03-19 03:00:16,146;, 0
2016-03-19 03:00:20,359;on_refresh_label
2016-03-19 03:02:05,490;time
2016-03-19 03:02:05,967;as time
2016-03-19 03:02:07,678;time
2016-03-19 03:02:09,656;time
2016-03-19 03:02:20,891;import threading.thread
2016-03-19 03:02:21,101;import threading.thread
2016-03-19 03:02:25,267;timer = backgroundtimer()
2016-03-19 03:02:31,902;
2016-03-19 03:03:14,852;indicator
2016-03-19 03:03:21,351;)
2016-03-19 03:03:28,653;background
2016-03-19 03:03:31,403;indicatorlabel
2016-03-19 03:03:32,455;backgroundtimer
2016-03-19 03:03:35,058;indicatorlabelupdater
2016-03-19 03:03:37,741;backgroundtimer
2016-03-19 03:03:38,752;()
timer.start()
2016-03-19 03:03:40,723;# ... snip ...
2016-03-19 03:03:44,785;# ... snip ...
2016-03-19 03:03:48,169;indicator
2016-03-19 03:03:55,130;_indicator
2016-03-19 03:03:55,267;._indicator
2016-03-19 03:03:55,426;self._indicator
2016-03-19 03:04:18,101;module
2016-03-19 03:04:20,332;refresh_label
2016-03-19 03:04:23,783;indicator
2016-03-19 03:04:27,333;dispatcher
2016-03-19 03:04:28,349;indicator
2016-03-19 03:04:29,531;_indicator
2016-03-19 03:04:29,809;indicator
2016-03-19 03:04:29,963;ndicator
2016-03-19 03:04:30,381;indicator
2016-03-19 03:04:43,673;# do something
2016-03-19 03:04:52,597;self
2016-03-19 03:04:52,745;self.
2016-03-19 03:04:52,868;self._dispatcher
2016-03-19 03:04:52,996;self._dispatcher.
2016-03-19 03:04:53,133;self._dispatcher.new_event
2016-03-19 03:04:53,261;self._dispatcher.new_event(
2016-03-19 03:05:00,359;module
2016-03-19 03:05:02,734;event
2016-03-19 03:05:07,269;refresh_label
2016-03-19 03:05:09,285;powersafe_module
2016-03-19 03:05:30,741;60
2016-03-19 03:05:40,367;indicatorlabelupdater
2016-03-19 03:06:01,912;dispatcher
2016-03-19 03:06:06,626;self
2016-03-19 03:06:06,764;self.
2016-03-19 03:06:07,005;self._updater
2016-03-19 03:06:07,325;self._updater
2016-03-19 03:06:43,509;__init__
2016-03-19 03:06:56,138;_dispatcher
2016-03-19 03:06:57,177;self
2016-03-19 03:06:57,302;self.
2016-03-19 03:06:57,675;self._dispatcher
2016-03-19 03:06:57,932;self._dispatcher
